MentionID,Date,SourceID,ThemeID,UserID,Segment,Type,SentimentScore,FrequencyWeight,PhraseText
339,2025-01-04,4,4,USR_0244,Enterprise PMs,Dream,0.07,2,
340,2024-07-25,3,18,USR_0367,Mid-market PMs,Phrase,1.0,5,impacting users lives
341,2025-06-16,4,3,USR_0490,Mid-market PMs,Pain,-0.13,7,
342,2025-04-08,3,6,USR_0139,Enterprise PMs,Pain,-0.57,3,CEO without power
343,2025-04-25,4,17,USR_0036,Startup PMs,Dream,0.4,2,not psychic
344,2025-03-14,3,13,USR_0029,SMB PMs,Phrase,0.67,18,
345,2025-11-15,4,14,USR_0458,SMB PMs,Phrase,0.56,8,CEO without power
346,2025-04-22,3,7,USR_0484,SMB PMs,Pain,-0.32,1,slow down to speed up
347,2025-05-24,5,5,USR_0475,SMB PMs,Phrase,-0.45,1,boulder uphill
348,2024-12-27,5,15,USR_0438,Startup PMs,Dream,0.45,3,sandbagging gatekeepers
349,2025-04-14,5,12,USR_0267,Startup PMs,Phrase,0.42,1,C suite idiots
350,2024-09-29,2,16,USR_0276,SMB PMs,Phrase,0.51,1,
351,2024-08-28,5,4,USR_0163,SMB PMs,Dream,-1.0,1,
352,2024-01-29,1,14,USR_0162,SMB PMs,Phrase,0.74,5,sandbagging gatekeepers
353,2025-04-17,5,14,USR_0387,Enterprise PMs,Pain,0.77,1,
354,2024-03-02,5,15,USR_0095,Startup PMs,Phrase,0.49,1,
355,2025-08-26,1,6,USR_0136,Enterprise PMs,Dream,-0.43,4,
356,2024-02-18,1,2,USR_0075,Startup PMs,Pain,-0.8,2,
357,2024-02-11,5,17,USR_0444,Enterprise PMs,Pain,0.54,3,
358,2024-08-08,2,11,USR_0344,SMB PMs,Dream,0.54,2,
359,2024-04-24,1,4,USR_0322,Startup PMs,Dream,-0.73,4,
360,2024-03-06,1,16,USR_0310,Enterprise PMs,Pain,0.14,2,not psychic
361,2025-02-17,5,4,USR_0307,SMB PMs,Dream,-0.33,3,
362,2024-09-09,1,10,USR_0208,Startup PMs,Pain,-0.31,5,
363,2024-03-29,3,18,USR_0132,Enterprise PMs,Phrase,0.43,1,
364,2025-08-04,3,14,USR_0272,Startup PMs,Pain,0.42,2,
365,2024-12-14,3,1,USR_0068,Startup PMs,Phrase,0.26,5,C suite idiots
366,2025-10-07,1,8,USR_0481,SMB PMs,Dream,-0.51,13,
367,2024-11-01,5,18,USR_0446,Mid-market PMs,Pain,0.45,1,
368,2025-04-24,3,3,USR_0289,Enterprise PMs,Pain,-0.44,5,sandbagging gatekeepers
369,2024-09-22,4,7,USR_0312,Enterprise PMs,Pain,-0.25,13,
370,2024-10-24,5,2,USR_0263,Enterprise PMs,Phrase,-0.59,1,
371,2025-01-24,4,15,USR_0344,SMB PMs,Pain,0.29,1,
372,2024-11-04,3,5,USR_0446,Mid-market PMs,Dream,-0.66,6,
373,2025-03-22,3,18,USR_0378,Enterprise PMs,Dream,0.7,2,
374,2025-10-08,1,8,USR_0128,Mid-market PMs,Phrase,-0.4,3,
375,2024-08-20,4,14,USR_0203,Enterprise PMs,Pain,0.23,1,
376,2024-12-18,2,13,USR_0472,Mid-market PMs,Dream,0.82,5,
377,2024-04-01,5,5,USR_0253,Mid-market PMs,Pain,-0.84,9,
378,2024-07-08,5,12,USR_0257,Mid-market PMs,Phrase,0.47,1,
379,2024-05-01,4,3,USR_0311,SMB PMs,Phrase,-0.52,1,C suite idiots
380,2024-04-03,5,16,USR_0152,Enterprise PMs,Pain,1.0,2,
381,2024-12-06,1,11,USR_0304,SMB PMs,Phrase,0.54,2,C suite idiots
382,2025-02-21,4,14,USR_0272,Startup PMs,Pain,0.7,1,
383,2024-08-22,1,6,USR_0059,Enterprise PMs,Dream,-0.31,1,sandbagging gatekeepers
384,2025-02-01,3,1,USR_0221,Startup PMs,Phrase,-0.5,2,
385,2024-08-14,3,18,USR_0077,Startup PMs,Dream,0.72,5,impacting users lives
386,2024-10-06,3,4,USR_0371,Enterprise PMs,Phrase,-0.23,4,
387,2025-10-30,4,6,USR_0391,Mid-market PMs,Dream,-0.16,2,CEO without power
388,2025-08-24,4,8,USR_0256,SMB PMs,Dream,-0.27,2,
389,2025-04-28,3,5,USR_0077,Startup PMs,Phrase,-0.57,1,slow down to speed up
390,2025-04-19,4,15,USR_0207,Enterprise PMs,Pain,0.59,1,C suite idiots
391,2025-10-09,1,16,USR_0082,SMB PMs,Pain,0.41,3,
392,2024-08-02,5,8,USR_0497,SMB PMs,Phrase,0.15,15,not psychic
393,2024-01-12,4,13,USR_0192,Mid-market PMs,Dream,0.73,6,
394,2024-03-17,4,9,USR_0024,Enterprise PMs,Pain,-0.36,7,not psychic
395,2025-07-26,1,8,USR_0245,Enterprise PMs,Phrase,-0.71,1,
396,2025-01-07,4,17,USR_0341,SMB PMs,Phrase,0.65,6,
397,2024-04-08,4,15,USR_0325,Mid-market PMs,Phrase,0.59,4,
398,2024-05-28,1,7,USR_0143,SMB PMs,Pain,-0.71,1,
399,2025-12-09,3,8,USR_0007,Enterprise PMs,Phrase,-0.15,2,
400,2024-08-21,4,9,USR_0309,Startup PMs,Pain,-0.36,2,
401,2025-10-06,3,9,USR_0220,Startup PMs,Phrase,-0.79,1,impacting users lives
402,2024-07-30,4,18,USR_0083,Enterprise PMs,Phrase,0.23,1,not psychic
403,2024-01-15,3,3,USR_0102,SMB PMs,Pain,-0.2,6,
404,2024-03-05,3,15,USR_0282,Enterprise PMs,Dream,0.55,2,
405,2024-11-15,3,9,USR_0184,Mid-market PMs,Pain,-0.18,2,
406,2024-09-27,5,1,USR_0060,Enterprise PMs,Dream,-0.4,9,boulder uphill
407,2024-04-20,2,1,USR_0166,Startup PMs,Phrase,-0.73,2,impacting users lives
408,2024-10-06,5,5,USR_0132,Enterprise PMs,Phrase,-0.33,2,
409,2025-09-11,4,14,USR_0226,Enterprise PMs,Phrase,0.17,1,
410,2024-07-05,5,8,USR_0462,SMB PMs,Dream,0.04,1,sandbagging gatekeepers
411,2024-06-23,4,2,USR_0067,Enterprise PMs,Dream,-0.27,1,
412,2024-11-28,3,11,USR_0432,Startup PMs,Dream,0.19,2,
413,2024-05-09,3,10,USR_0342,SMB PMs,Phrase,-0.13,4,
414,2024-08-01,4,5,USR_0461,Enterprise PMs,Dream,-0.39,1,
415,2025-06-28,4,5,USR_0368,Mid-market PMs,Pain,-0.9,7,sandbagging gatekeepers
416,2025-10-25,2,11,USR_0013,Startup PMs,Pain,0.59,1,
417,2025-09-14,4,3,USR_0023,Enterprise PMs,Pain,-0.64,6,boulder uphill
418,2025-08-01,1,15,USR_0339,SMB PMs,Dream,0.41,2,C suite idiots
419,2025-09-23,1,16,USR_0423,Enterprise PMs,Pain,0.84,1,
420,2024-02-16,5,7,USR_0059,Enterprise PMs,Phrase,-0.39,4,
421,2025-03-22,2,13,USR_0029,SMB PMs,Pain,0.33,2,
422,2025-06-11,1,6,USR_0250,Mid-market PMs,Dream,0.24,6,
423,2024-08-19,4,7,USR_0050,Enterprise PMs,Pain,-0.0,1,sandbagging gatekeepers
424,2024-07-17,3,14,USR_0078,Enterprise PMs,Pain,0.68,2,impacting users lives
425,2025-12-26,2,16,USR_0203,Enterprise PMs,Phrase,0.77,5,
426,2025-05-17,5,8,USR_0414,SMB PMs,Pain,-0.97,7,
427,2025-05-31,3,10,USR_0274,Mid-market PMs,Dream,-0.39,3,slow down to speed up
428,2025-06-14,4,14,USR_0233,SMB PMs,Dream,0.42,1,sandbagging gatekeepers
429,2025-05-25,5,12,USR_0175,SMB PMs,Dream,0.48,1,
430,2024-08-21,5,14,USR_0113,Mid-market PMs,Dream,0.62,1,boulder uphill
431,2025-04-19,4,7,USR_0372,Enterprise PMs,Dream,-0.19,1,
432,2024-03-18,5,8,USR_0140,Mid-market PMs,Dream,-0.05,4,
433,2024-05-13,2,8,USR_0254,Enterprise PMs,Phrase,0.16,8,
434,2024-01-25,1,6,USR_0427,SMB PMs,Phrase,0.01,1,not psychic
435,2024-11-01,4,8,USR_0264,SMB PMs,Dream,0.01,11,
436,2024-12-16,5,1,USR_0464,SMB PMs,Dream,-0.29,2,slow down to speed up
437,2025-03-23,2,10,USR_0343,Enterprise PMs,Pain,-0.55,5,
438,2024-05-29,3,17,USR_0068,Startup PMs,Dream,0.74,2,impacting users lives
439,2025-05-06,4,13,USR_0135,Mid-market PMs,Dream,0.25,4,
440,2025-01-07,1,3,USR_0385,Startup PMs,Phrase,-0.05,4,
441,2025-04-24,5,18,USR_0079,Enterprise PMs,Phrase,0.87,1,
442,2024-03-09,1,6,USR_0376,Enterprise PMs,Phrase,-0.57,1,sandbagging gatekeepers
443,2024-02-20,3,4,USR_0084,Enterprise PMs,Dream,-0.46,1,
444,2024-01-26,2,9,USR_0317,SMB PMs,Pain,0.04,1,
445,2024-06-20,1,3,USR_0310,Enterprise PMs,Dream,-0.06,15,
446,2024-03-21,5,18,USR_0352,Mid-market PMs,Phrase,0.12,1,sandbagging gatekeepers
447,2024-01-16,2,13,USR_0108,Startup PMs,Phrase,0.68,1,
448,2024-12-23,5,18,USR_0227,Mid-market PMs,Pain,0.72,4,
449,2025-10-01,4,18,USR_0277,Startup PMs,Pain,1.0,2,
450,2024-04-29,4,3,USR_0167,Enterprise PMs,Pain,-0.57,1,slow down to speed up
451,2025-09-06,3,16,USR_0321,SMB PMs,Phrase,0.7,2,
452,2025-01-03,5,1,USR_0166,Startup PMs,Pain,-0.42,4,
453,2025-03-05,4,10,USR_0174,Enterprise PMs,Phrase,-0.28,4,
454,2025-08-03,2,18,USR_0021,SMB PMs,Pain,0.45,1,
455,2024-12-18,4,13,USR_0492,SMB PMs,Pain,0.99,1,
456,2024-10-01,1,3,USR_0093,Startup PMs,Phrase,-0.33,2,slow down to speed up
457,2024-01-03,5,15,USR_0307,SMB PMs,Phrase,0.16,8,boulder uphill
458,2025-10-10,3,13,USR_0069,Enterprise PMs,Pain,0.57,2,
459,2025-11-16,1,10,USR_0351,SMB PMs,Dream,-0.08,10,not psychic
460,2025-01-31,3,11,USR_0112,Enterprise PMs,Dream,0.21,1,
461,2025-12-17,4,11,USR_0147,SMB PMs,Pain,1.0,1,sandbagging gatekeepers
462,2025-04-16,3,8,USR_0134,Enterprise PMs,Phrase,-0.34,4,
463,2025-02-15,5,14,USR_0146,Enterprise PMs,Phrase,0.27,1,
464,2025-04-23,4,15,USR_0030,Enterprise PMs,Phrase,0.54,1,sandbagging gatekeepers
465,2024-09-15,2,15,USR_0120,SMB PMs,Dream,0.34,1,impacting users lives
466,2025-09-08,4,4,USR_0048,SMB PMs,Dream,-0.64,3,boulder uphill
467,2024-01-10,1,4,USR_0413,Mid-market PMs,Pain,-0.11,2,sandbagging gatekeepers
468,2025-05-23,3,16,USR_0460,Enterprise PMs,Pain,0.53,2,
469,2024-11-17,4,17,USR_0263,Enterprise PMs,Dream,0.48,1,impacting users lives
470,2024-12-02,3,13,USR_0027,Enterprise PMs,Phrase,0.76,2,
471,2024-09-19,2,14,USR_0422,Startup PMs,Pain,0.75,4,
472,2024-08-08,4,6,USR_0386,Startup PMs,Pain,-0.16,5,
473,2024-05-23,3,16,USR_0459,Enterprise PMs,Pain,0.83,1,
474,2025-11-29,4,8,USR_0250,Mid-market PMs,Phrase,-0.35,8,
475,2025-11-18,2,15,USR_0104,SMB PMs,Dream,1.0,6,CEO without power
476,2024-02-18,3,9,USR_0167,Enterprise PMs,Phrase,-0.24,10,
477,2025-08-25,1,17,USR_0004,SMB PMs,Phrase,0.49,3,impacting users lives
478,2024-11-04,4,17,USR_0049,SMB PMs,Pain,0.6,1,
479,2024-05-12,2,17,USR_0269,Enterprise PMs,Dream,0.79,1,
480,2024-12-07,5,16,USR_0252,Enterprise PMs,Dream,0.48,1,
481,2024-10-29,4,9,USR_0160,Startup PMs,Dream,-0.64,1,
482,2024-09-09,4,10,USR_0409,Mid-market PMs,Pain,-0.1,8,
483,2024-05-11,1,9,USR_0030,Enterprise PMs,Dream,-0.96,3,
484,2024-04-16,5,16,USR_0263,Enterprise PMs,Pain,0.65,6,impacting users lives
485,2024-08-26,5,13,USR_0006,Enterprise PMs,Pain,0.03,5,
486,2025-08-16,4,17,USR_0165,Enterprise PMs,Dream,0.44,9,slow down to speed up
487,2025-04-09,4,10,USR_0269,Enterprise PMs,Phrase,-0.37,4,
488,2025-08-11,4,12,USR_0156,Enterprise PMs,Pain,0.48,3,
489,2024-10-15,3,11,USR_0329,SMB PMs,Phrase,0.33,3,
490,2025-03-30,4,12,USR_0254,Enterprise PMs,Dream,0.42,1,boulder uphill
491,2025-01-16,2,5,USR_0093,Startup PMs,Dream,-0.48,5,impacting users lives
492,2024-09-24,5,12,USR_0474,Mid-market PMs,Dream,0.81,2,
493,2025-10-23,2,18,USR_0431,Enterprise PMs,Dream,0.67,4,CEO without power
494,2025-06-13,2,4,USR_0278,SMB PMs,Dream,-0.22,2,sandbagging gatekeepers
495,2025-01-10,3,13,USR_0076,Startup PMs,Pain,0.9,1,
496,2025-01-23,2,4,USR_0051,Mid-market PMs,Pain,-0.55,9,
497,2024-03-02,2,7,USR_0380,Enterprise PMs,Pain,-0.51,2,CEO without power
498,2024-12-02,3,4,USR_0173,SMB PMs,Pain,-0.68,12,impacting users lives
499,2024-12-09,1,8,USR_0202,Enterprise PMs,Dream,-0.14,1,
500,2024-12-18,4,14,USR_0176,Enterprise PMs,Phrase,0.63,2,
501,2025-12-28,1,14,USR_0426,SMB PMs,Pain,0.84,1,
502,2024-03-11,4,18,USR_0095,Startup PMs,Pain,0.49,1,
503,2025-08-24,1,3,USR_0014,Enterprise PMs,Dream,-0.4,5,
504,2025-05-09,1,7,USR_0373,Enterprise PMs,Dream,0.12,12,
505,2025-10-10,1,6,USR_0128,Mid-market PMs,Pain,-0.38,1,
506,2024-11-22,4,11,USR_0300,Enterprise PMs,Dream,0.55,3,
507,2025-06-21,4,4,USR_0268,Startup PMs,Dream,-0.01,1,
508,2024-09-11,3,8,USR_0038,Enterprise PMs,Phrase,-0.68,5,
509,2024-08-14,2,12,USR_0451,Startup PMs,Dream,0.82,1,impacting users lives
510,2024-01-09,1,9,USR_0059,Enterprise PMs,Phrase,-0.26,7,
511,2024-05-26,2,8,USR_0398,SMB PMs,Phrase,-0.71,26,
512,2024-02-19,4,9,USR_0420,Startup PMs,Pain,-0.42,5,boulder uphill
513,2024-10-27,2,13,USR_0265,Mid-market PMs,Phrase,1.0,7,
514,2024-07-19,4,18,USR_0462,SMB PMs,Phrase,0.73,1,
515,2025-05-18,2,8,USR_0224,Enterprise PMs,Phrase,-0.2,3,
516,2025-03-10,2,12,USR_0016,Enterprise PMs,Dream,0.81,2,
517,2024-03-26,3,15,USR_0186,Startup PMs,Phrase,0.36,1,
518,2024-03-21,1,18,USR_0220,Startup PMs,Phrase,0.65,1,
519,2025-05-19,1,9,USR_0262,Mid-market PMs,Pain,-0.39,8,
520,2025-06-13,1,6,USR_0288,SMB PMs,Phrase,-0.53,3,
521,2025-12-26,5,16,USR_0296,SMB PMs,Phrase,0.41,3,
522,2025-02-14,4,18,USR_0080,Enterprise PMs,Pain,0.24,5,
523,2025-07-22,4,16,USR_0318,Enterprise PMs,Pain,0.69,1,
524,2025-10-31,1,2,USR_0078,Enterprise PMs,Pain,-0.47,1,
525,2025-06-11,4,2,USR_0111,Enterprise PMs,Pain,-0.49,5,
526,2024-05-30,4,15,USR_0218,Startup PMs,Pain,1.0,6,
527,2024-10-06,4,13,USR_0404,Startup PMs,Dream,0.52,1,
528,2024-02-16,2,10,USR_0092,Startup PMs,Pain,-0.87,6,
529,2025-10-07,2,2,USR_0280,Startup PMs,Pain,-0.55,3,
530,2024-02-28,2,15,USR_0231,Startup PMs,Dream,0.76,1,
531,2025-11-24,1,16,USR_0163,SMB PMs,Dream,0.72,1,impacting users lives
532,2025-10-18,2,15,USR_0029,SMB PMs,Phrase,0.71,1,sandbagging gatekeepers
533,2025-08-17,1,6,USR_0337,Mid-market PMs,Pain,-0.59,2,CEO without power
534,2025-01-29,5,14,USR_0094,SMB PMs,Phrase,0.96,8,
535,2025-02-09,1,17,USR_0411,Enterprise PMs,Pain,0.75,6,
536,2024-01-08,5,17,USR_0108,Startup PMs,Phrase,0.46,1,
537,2024-10-02,4,2,USR_0378,Enterprise PMs,Dream,0.17,2,
538,2024-03-12,3,15,USR_0173,SMB PMs,Phrase,0.93,4,
539,2025-03-14,4,2,USR_0283,Enterprise PMs,Dream,-0.12,4,impacting users lives
540,2025-11-24,1,18,USR_0276,SMB PMs,Pain,0.4,1,slow down to speed up
541,2025-07-14,4,17,USR_0210,Enterprise PMs,Pain,0.78,10,
542,2024-04-14,3,3,USR_0290,SMB PMs,Phrase,-0.53,1,
543,2024-10-03,4,2,USR_0353,Startup PMs,Phrase,-0.58,5,
544,2024-01-28,2,9,USR_0375,Enterprise PMs,Pain,-0.13,3,boulder uphill
545,2025-03-15,2,13,USR_0438,Startup PMs,Pain,0.44,6,
546,2024-02-21,4,16,USR_0252,Enterprise PMs,Pain,0.55,1,
547,2025-01-13,1,15,USR_0385,Startup PMs,Pain,0.86,1,boulder uphill
548,2025-01-12,3,8,USR_0294,Enterprise PMs,Phrase,-0.44,6,
549,2024-02-16,4,9,USR_0013,Startup PMs,Pain,-0.76,1,
550,2025-03-10,3,3,USR_0104,SMB PMs,Pain,-0.16,1,
551,2025-03-11,1,6,USR_0303,SMB PMs,Dream,-0.35,11,
552,2024-05-10,5,13,USR_0264,SMB PMs,Pain,0.35,1,
553,2024-10-19,3,15,USR_0123,Enterprise PMs,Pain,0.72,1,
554,2025-09-09,5,12,USR_0107,SMB PMs,Phrase,0.59,1,impacting users lives
555,2024-06-03,5,9,USR_0384,Mid-market PMs,Dream,-0.45,13,
556,2025-08-15,4,13,USR_0327,SMB PMs,Phrase,0.72,2,
557,2025-01-30,4,10,USR_0339,SMB PMs,Pain,-0.41,4,
558,2024-03-17,1,8,USR_0325,Mid-market PMs,Phrase,-0.51,5,
559,2024-08-07,3,3,USR_0286,Enterprise PMs,Dream,-0.36,30,impacting users lives
560,2024-12-16,5,12,USR_0396,Mid-market PMs,Phrase,0.73,1,
561,2025-07-19,5,17,USR_0462,SMB PMs,Dream,0.54,9,boulder uphill
562,2025-10-22,2,13,USR_0408,Enterprise PMs,Dream,0.54,1,
563,2024-10-23,1,4,USR_0320,Enterprise PMs,Dream,-0.42,18,
564,2025-01-13,1,3,USR_0325,Mid-market PMs,Dream,-0.54,1,
565,2024-02-07,2,14,USR_0100,Enterprise PMs,Phrase,0.92,2,
566,2024-04-08,2,4,USR_0154,SMB PMs,Phrase,-0.3,2,
567,2024-07-31,4,12,USR_0480,SMB PMs,Pain,0.83,1,
568,2024-05-31,1,6,USR_0044,Mid-market PMs,Dream,-0.77,5,
569,2025-04-10,1,15,USR_0487,Enterprise PMs,Pain,1.0,4,sandbagging gatekeepers
570,2024-12-24,3,4,USR_0202,Enterprise PMs,Phrase,-0.13,9,
571,2024-06-01,3,2,USR_0214,Enterprise PMs,Phrase,-0.57,2,impacting users lives
572,2024-04-05,2,8,USR_0350,SMB PMs,Pain,-0.59,5,
573,2024-04-18,1,10,USR_0222,SMB PMs,Dream,-0.02,1,impacting users lives
574,2024-03-13,3,15,USR_0232,SMB PMs,Phrase,0.89,2,
575,2024-03-21,4,16,USR_0500,Mid-market PMs,Phrase,0.46,3,
576,2025-11-12,4,10,USR_0013,Startup PMs,Pain,-0.68,1,sandbagging gatekeepers
577,2025-05-02,3,17,USR_0324,Enterprise PMs,Phrase,0.4,1,
578,2025-04-13,1,14,USR_0055,SMB PMs,Pain,0.45,1,
579,2024-01-09,4,6,USR_0412,Mid-market PMs,Phrase,-0.35,1,
580,2024-01-30,5,6,USR_0341,SMB PMs,Dream,-0.51,4,
581,2025-03-19,5,17,USR_0489,Mid-market PMs,Phrase,0.63,1,not psychic
582,2025-12-13,1,3,USR_0255,Enterprise PMs,Dream,-0.61,15,
583,2024-12-31,4,7,USR_0356,SMB PMs,Dream,-0.64,9,
584,2025-03-04,1,9,USR_0500,Mid-market PMs,Dream,-0.45,13,
585,2025-09-23,4,14,USR_0236,Startup PMs,Pain,0.64,1,
586,2024-10-19,2,12,USR_0465,Mid-market PMs,Phrase,0.56,1,sandbagging gatekeepers
587,2024-06-27,5,3,USR_0186,Startup PMs,Dream,-0.25,6,
588,2025-05-04,2,9,USR_0382,Startup PMs,Dream,-0.5,2,
589,2025-09-04,5,11,USR_0092,Startup PMs,Dream,0.7,2,
590,2024-06-15,2,8,USR_0472,Mid-market PMs,Dream,-0.15,3,C suite idiots
591,2024-08-31,4,9,USR_0182,Enterprise PMs,Phrase,-0.29,7,
592,2025-05-27,1,16,USR_0378,Enterprise PMs,Phrase,0.66,1,
593,2024-01-17,5,14,USR_0258,Startup PMs,Phrase,0.89,3,
594,2024-01-09,1,17,USR_0084,Enterprise PMs,Phrase,0.78,1,
595,2024-12-07,1,17,USR_0368,Mid-market PMs,Pain,0.4,1,
596,2025-12-06,3,14,USR_0304,SMB PMs,Dream,0.64,10,
597,2024-02-17,5,7,USR_0366,Enterprise PMs,Dream,-0.35,3,
598,2024-03-22,2,1,USR_0106,Enterprise PMs,Phrase,-0.44,3,
599,2025-08-05,1,16,USR_0389,Startup PMs,Pain,0.34,4,
600,2024-12-05,1,10,USR_0352,Mid-market PMs,Phrase,-0.32,3,
601,2024-02-11,2,10,USR_0244,Enterprise PMs,Dream,-0.37,5,slow down to speed up
602,2025-06-14,5,17,USR_0430,Enterprise PMs,Phrase,0.57,3,sandbagging gatekeepers
603,2025-07-02,1,6,USR_0154,SMB PMs,Dream,-0.54,1,
604,2024-05-22,5,16,USR_0020,Enterprise PMs,Phrase,0.45,9,
605,2024-03-24,3,10,USR_0406,Mid-market PMs,Pain,-0.25,3,
606,2025-09-06,4,14,USR_0261,SMB PMs,Dream,0.53,5,CEO without power
607,2025-02-25,3,2,USR_0308,Enterprise PMs,Phrase,-0.58,5,
608,2025-03-14,3,3,USR_0223,Enterprise PMs,Dream,-0.64,2,
609,2025-03-27,1,13,USR_0041,Enterprise PMs,Phrase,0.76,1,
610,2025-05-12,1,15,USR_0263,Enterprise PMs,Pain,0.68,1,
611,2025-01-20,2,9,USR_0014,Enterprise PMs,Pain,-0.09,1,
612,2024-01-17,2,18,USR_0499,Mid-market PMs,Dream,0.74,5,
613,2024-03-23,5,12,USR_0483,SMB PMs,Phrase,0.31,1,
614,2024-06-20,3,4,USR_0225,Enterprise PMs,Pain,-0.51,4,slow down to speed up
615,2024-06-17,2,4,USR_0486,Mid-market PMs,Phrase,-0.14,1,slow down to speed up
616,2024-07-06,1,18,USR_0115,SMB PMs,Dream,1.0,1,
617,2025-06-30,2,1,USR_0230,SMB PMs,Phrase,-0.43,1,sandbagging gatekeepers
618,2024-05-07,5,7,USR_0258,Startup PMs,Pain,-0.02,1,
619,2024-11-26,4,11,USR_0467,Enterprise PMs,Dream,0.89,5,
620,2024-10-02,2,11,USR_0062,Enterprise PMs,Dream,0.32,7,not psychic
621,2025-04-11,1,4,USR_0096,SMB PMs,Phrase,-0.5,1,
622,2025-07-26,2,8,USR_0184,Mid-market PMs,Pain,-0.3,5,
623,2025-01-05,5,7,USR_0134,Enterprise PMs,Pain,-0.2,4,
624,2024-03-27,3,3,USR_0146,Enterprise PMs,Phrase,-0.35,5,
625,2025-07-12,2,4,USR_0372,Enterprise PMs,Phrase,-0.35,1,
626,2025-12-23,5,12,USR_0012,Mid-market PMs,Dream,0.5,4,
627,2025-07-17,5,9,USR_0162,SMB PMs,Pain,-0.88,3,
628,2025-06-28,5,18,USR_0496,Enterprise PMs,Pain,0.5,13,
629,2024-12-13,5,15,USR_0357,Enterprise PMs,Dream,0.3,1,
630,2025-06-10,4,2,USR_0420,Startup PMs,Phrase,0.01,1,CEO without power
631,2025-01-07,3,2,USR_0019,SMB PMs,Pain,-0.32,2,
632,2024-11-02,4,14,USR_0008,Mid-market PMs,Pain,0.57,10,
633,2024-10-15,4,3,USR_0453,SMB PMs,Pain,-0.5,2,C suite idiots
634,2025-01-16,5,6,USR_0073,Enterprise PMs,Dream,-0.38,2,
635,2024-01-06,4,2,USR_0218,Startup PMs,Phrase,-0.33,21,
636,2024-03-18,5,17,USR_0034,Mid-market PMs,Phrase,0.76,1,boulder uphill
637,2024-07-25,5,11,USR_0463,Startup PMs,Phrase,0.73,3,sandbagging gatekeepers
638,2025-12-25,3,16,USR_0463,Startup PMs,Phrase,0.34,1,
639,2024-09-23,5,9,USR_0239,SMB PMs,Dream,-0.66,5,
640,2025-09-25,2,12,USR_0304,SMB PMs,Pain,0.64,1,
641,2024-09-17,1,18,USR_0430,Enterprise PMs,Pain,0.45,1,
642,2024-12-30,3,17,USR_0273,Mid-market PMs,Dream,0.47,1,
643,2024-06-04,2,13,USR_0200,Startup PMs,Phrase,0.95,2,not psychic
644,2025-04-27,3,5,USR_0137,SMB PMs,Phrase,-0.47,1,
645,2024-08-20,5,17,USR_0248,Mid-market PMs,Pain,0.29,1,
646,2025-08-03,3,8,USR_0369,Enterprise PMs,Phrase,-0.9,1,
647,2024-05-01,4,7,USR_0368,Mid-market PMs,Pain,-0.26,1,
648,2025-06-02,2,14,USR_0114,Startup PMs,Pain,0.42,3,
649,2024-05-16,1,7,USR_0425,Enterprise PMs,Dream,-0.89,2,
650,2025-05-12,3,14,USR_0148,SMB PMs,Phrase,0.67,13,
651,2024-01-16,2,8,USR_0361,Enterprise PMs,Phrase,-0.43,7,
652,2025-09-07,2,17,USR_0242,Mid-market PMs,Dream,0.35,4,CEO without power
653,2025-10-29,2,8,USR_0418,Enterprise PMs,Phrase,-0.3,1,
654,2024-11-05,5,1,USR_0426,SMB PMs,Phrase,-0.48,1,impacting users lives
655,2025-08-16,4,15,USR_0235,Enterprise PMs,Phrase,0.72,1,sandbagging gatekeepers
656,2025-03-24,5,17,USR_0026,Startup PMs,Pain,0.7,1,
657,2024-03-22,4,2,USR_0258,Startup PMs,Pain,-0.64,1,
658,2025-04-02,5,15,USR_0410,Enterprise PMs,Dream,0.32,2,slow down to speed up
659,2024-09-10,1,7,USR_0297,Startup PMs,Dream,-0.1,2,not psychic
660,2025-02-04,5,7,USR_0329,SMB PMs,Dream,-0.06,3,
661,2024-09-18,2,8,USR_0353,Startup PMs,Pain,-0.56,4,
662,2025-09-16,1,1,USR_0246,Mid-market PMs,Phrase,-0.45,2,
663,2024-02-08,3,17,USR_0318,Enterprise PMs,Phrase,0.84,2,
664,2024-03-27,1,5,USR_0244,Enterprise PMs,Phrase,-0.84,11,
665,2025-10-10,4,17,USR_0117,Startup PMs,Dream,0.43,1,
666,2025-08-05,4,6,USR_0013,Startup PMs,Phrase,-0.75,8,
667,2025-04-19,2,13,USR_0340,Enterprise PMs,Phrase,0.78,1,
668,2024-10-04,5,1,USR_0497,SMB PMs,Phrase,-0.41,10,
669,2024-10-05,3,2,USR_0194,SMB PMs,Phrase,-0.49,6,
670,2025-06-11,2,18,USR_0193,Mid-market PMs,Phrase,0.86,1,
671,2025-08-04,5,2,USR_0224,Enterprise PMs,Phrase,-0.56,5,
672,2025-03-09,1,16,USR_0133,Enterprise PMs,Pain,0.3,8,
673,2025-07-20,1,15,USR_0037,Enterprise PMs,Pain,0.66,1,
674,2025-05-06,5,14,USR_0058,Enterprise PMs,Dream,1.0,1,boulder uphill
675,2025-03-21,4,14,USR_0419,Startup PMs,Phrase,0.64,1,sandbagging gatekeepers
676,2024-03-03,5,4,USR_0091,Enterprise PMs,Pain,-0.48,11,
677,2024-05-22,5,16,USR_0111,Enterprise PMs,Dream,1.0,5,
678,2024-09-15,5,3,USR_0390,Startup PMs,Dream,-0.34,8,
