EventID,Date,UserID,Feature,EventType,ChurnFlag
1755,2024-02-29,USR_0238,Meeting Optimizer,Adopt,1
1756,2025-09-06,USR_0214,Roadmap Planner,Adopt,0
1757,2024-07-19,USR_0440,Analytics Dashboard,Churn,1
1758,2025-04-04,USR_0497,Analytics Dashboard,Adopt,0
1759,2025-07-29,USR_0211,Roadmap Planner,Adopt,0
1760,2024-11-14,USR_0125,Roadmap Planner,Churn,0
1761,2024-02-08,USR_0407,Analytics Dashboard,Churn,1
1762,2024-01-09,USR_0464,Stakeholder Tool,Adopt,0
1763,2025-08-01,USR_0273,Meeting Optimizer,Churn,0
1764,2025-01-16,USR_0443,Meeting Optimizer,Adopt,0
1765,2024-11-08,USR_0031,Meeting Optimizer,Adopt,0
1766,2025-07-26,USR_0253,Roadmap Planner,Churn,0
1767,2024-07-25,USR_0284,Stakeholder Tool,Adopt,1
1768,2025-04-23,USR_0141,Roadmap Planner,Adopt,0
1769,2024-11-03,USR_0311,Roadmap Planner,Churn,1
1770,2024-04-13,USR_0269,Roadmap Planner,Adopt,0
1771,2024-09-08,USR_0353,Meeting Optimizer,Adopt,0
1772,2024-06-01,USR_0045,Analytics Dashboard,Churn,0
1773,2024-12-10,USR_0017,Meeting Optimizer,Adopt,0
1774,2024-04-22,USR_0197,Analytics Dashboard,Churn,1
1775,2025-06-22,USR_0455,Analytics Dashboard,Adopt,1
1776,2024-09-13,USR_0153,Stakeholder Tool,Churn,0
1777,2025-07-09,USR_0093,Analytics Dashboard,Adopt,0
1778,2024-09-19,USR_0416,Roadmap Planner,Adopt,0
1779,2025-08-02,USR_0119,Analytics Dashboard,Churn,0
1780,2024-01-07,USR_0299,Meeting Optimizer,Adopt,0
1781,2025-10-02,USR_0497,Analytics Dashboard,Churn,0
1782,2025-11-06,USR_0397,Stakeholder Tool,Adopt,0
1783,2024-01-04,USR_0072,Analytics Dashboard,Adopt,0
1784,2025-03-16,USR_0222,Meeting Optimizer,Churn,0
1785,2025-07-07,USR_0358,Analytics Dashboard,Adopt,1
1786,2024-07-06,USR_0241,Stakeholder Tool,Churn,0
1787,2025-09-10,USR_0435,Analytics Dashboard,Adopt,0
1788,2024-09-25,USR_0378,Roadmap Planner,Churn,0
1789,2024-08-27,USR_0470,Roadmap Planner,Churn,0
1790,2024-01-23,USR_0428,Roadmap Planner,Adopt,0
1791,2024-02-17,USR_0253,Roadmap Planner,Churn,0
1792,2024-04-05,USR_0375,Roadmap Planner,Adopt,0
1793,2025-07-09,USR_0044,Analytics Dashboard,Churn,0
1794,2024-09-21,USR_0391,Meeting Optimizer,Adopt,0
1795,2024-08-14,USR_0290,Stakeholder Tool,Adopt,1
1796,2024-10-20,USR_0258,Analytics Dashboard,Adopt,0
1797,2025-06-15,USR_0482,Stakeholder Tool,Adopt,1
1798,2025-10-14,USR_0095,Analytics Dashboard,Adopt,0
1799,2025-08-08,USR_0312,Meeting Optimizer,Churn,1
1800,2025-06-11,USR_0062,Roadmap Planner,Churn,0
1801,2024-03-21,USR_0491,Meeting Optimizer,Churn,1
1802,2025-06-10,USR_0187,Analytics Dashboard,Adopt,0
1803,2024-04-12,USR_0147,Analytics Dashboard,Adopt,0
1804,2025-11-05,USR_0401,Stakeholder Tool,Adopt,0
1805,2025-01-23,USR_0186,Stakeholder Tool,Adopt,0
1806,2024-07-13,USR_0363,Analytics Dashboard,Churn,1
1807,2024-01-20,USR_0448,Analytics Dashboard,Adopt,0
1808,2025-09-06,USR_0083,Roadmap Planner,Churn,0
1809,2024-03-20,USR_0215,Analytics Dashboard,Adopt,0
1810,2025-01-19,USR_0242,Stakeholder Tool,Adopt,0
1811,2025-10-22,USR_0036,Stakeholder Tool,Churn,0
1812,2024-07-22,USR_0373,Meeting Optimizer,Churn,0
1813,2024-07-30,USR_0111,Roadmap Planner,Churn,1
1814,2024-09-11,USR_0075,Roadmap Planner,Adopt,0
1815,2025-09-09,USR_0120,Stakeholder Tool,Adopt,0
1816,2024-10-12,USR_0225,Stakeholder Tool,Churn,0
1817,2025-04-20,USR_0032,Stakeholder Tool,Adopt,1
1818,2024-02-05,USR_0055,Meeting Optimizer,Adopt,0
1819,2025-01-19,USR_0286,Analytics Dashboard,Churn,1
1820,2025-05-22,USR_0404,Meeting Optimizer,Churn,0
1821,2024-05-04,USR_0484,Stakeholder Tool,Adopt,0
1822,2024-07-25,USR_0218,Analytics Dashboard,Adopt,0
1823,2024-01-24,USR_0400,Analytics Dashboard,Churn,1
1824,2025-06-24,USR_0096,Stakeholder Tool,Adopt,0
1825,2025-12-16,USR_0441,Roadmap Planner,Churn,0
1826,2025-12-30,USR_0462,Stakeholder Tool,Churn,0
1827,2024-02-12,USR_0434,Meeting Optimizer,Adopt,0
1828,2024-04-06,USR_0063,Analytics Dashboard,Churn,1
1829,2025-05-31,USR_0342,Meeting Optimizer,Adopt,0
1830,2025-07-07,USR_0062,Stakeholder Tool,Adopt,0
1831,2024-04-20,USR_0041,Roadmap Planner,Adopt,0
1832,2024-06-22,USR_0045,Meeting Optimizer,Churn,1
1833,2024-02-23,USR_0189,Meeting Optimizer,Adopt,0
1834,2025-07-07,USR_0398,Stakeholder Tool,Adopt,0
1835,2025-09-12,USR_0481,Meeting Optimizer,Adopt,0
1836,2024-05-03,USR_0324,Stakeholder Tool,Adopt,0
1837,2025-08-24,USR_0291,Stakeholder Tool,Churn,0
1838,2025-12-05,USR_0138,Meeting Optimizer,Adopt,1
1839,2024-04-28,USR_0493,Roadmap Planner,Adopt,1
1840,2025-01-04,USR_0344,Meeting Optimizer,Adopt,1
1841,2024-09-14,USR_0375,Meeting Optimizer,Churn,0
1842,2025-04-25,USR_0136,Roadmap Planner,Churn,1
1843,2025-05-21,USR_0392,Roadmap Planner,Adopt,0
1844,2024-04-02,USR_0027,Analytics Dashboard,Churn,0
1845,2024-04-20,USR_0248,Roadmap Planner,Adopt,1
1846,2024-11-24,USR_0126,Stakeholder Tool,Adopt,0
1847,2024-09-08,USR_0180,Analytics Dashboard,Adopt,0
1848,2025-07-22,USR_0243,Stakeholder Tool,Churn,0
1849,2025-07-04,USR_0289,Analytics Dashboard,Adopt,1
1850,2024-01-31,USR_0329,Stakeholder Tool,Adopt,0
1851,2025-11-03,USR_0141,Analytics Dashboard,Adopt,1
1852,2025-09-28,USR_0195,Analytics Dashboard,Adopt,0
1853,2025-12-02,USR_0141,Analytics Dashboard,Churn,0
1854,2025-05-28,USR_0090,Roadmap Planner,Churn,0
1855,2024-10-31,USR_0277,Stakeholder Tool,Churn,0
1856,2024-03-12,USR_0201,Roadmap Planner,Adopt,0
1857,2024-12-09,USR_0378,Roadmap Planner,Adopt,1
1858,2025-07-19,USR_0461,Stakeholder Tool,Adopt,0
1859,2024-03-21,USR_0305,Stakeholder Tool,Adopt,1
1860,2025-07-30,USR_0382,Meeting Optimizer,Churn,0
1861,2024-06-19,USR_0483,Roadmap Planner,Adopt,0
1862,2025-04-14,USR_0109,Roadmap Planner,Churn,0
1863,2024-05-08,USR_0347,Roadmap Planner,Churn,1
1864,2024-07-29,USR_0076,Roadmap Planner,Adopt,1
1865,2025-05-12,USR_0082,Stakeholder Tool,Adopt,0
1866,2025-01-30,USR_0292,Analytics Dashboard,Adopt,0
1867,2024-07-16,USR_0334,Meeting Optimizer,Adopt,1
1868,2024-12-11,USR_0419,Analytics Dashboard,Adopt,1
1869,2025-01-18,USR_0369,Roadmap Planner,Churn,0
1870,2024-08-03,USR_0018,Roadmap Planner,Churn,1
1871,2024-03-07,USR_0392,Analytics Dashboard,Adopt,0
1872,2024-10-10,USR_0181,Stakeholder Tool,Adopt,0
1873,2025-03-21,USR_0326,Roadmap Planner,Churn,0
1874,2024-09-15,USR_0130,Roadmap Planner,Adopt,1
1875,2024-03-05,USR_0223,Meeting Optimizer,Churn,0
1876,2024-07-03,USR_0318,Meeting Optimizer,Adopt,1
1877,2025-05-08,USR_0118,Analytics Dashboard,Adopt,1
1878,2025-07-22,USR_0499,Meeting Optimizer,Churn,1
1879,2024-05-31,USR_0150,Analytics Dashboard,Churn,0
1880,2024-12-14,USR_0423,Analytics Dashboard,Adopt,0
1881,2024-05-30,USR_0074,Meeting Optimizer,Adopt,1
1882,2024-08-19,USR_0298,Analytics Dashboard,Adopt,0
1883,2024-05-03,USR_0234,Stakeholder Tool,Adopt,0
1884,2025-01-23,USR_0396,Analytics Dashboard,Adopt,0
1885,2024-01-05,USR_0314,Analytics Dashboard,Adopt,0
1886,2024-02-13,USR_0039,Analytics Dashboard,Churn,0
1887,2025-08-22,USR_0281,Meeting Optimizer,Adopt,0
1888,2025-01-24,USR_0427,Stakeholder Tool,Adopt,0
1889,2024-04-28,USR_0088,Stakeholder Tool,Churn,0
1890,2024-02-26,USR_0490,Stakeholder Tool,Churn,0
1891,2025-09-03,USR_0117,Roadmap Planner,Adopt,0
1892,2025-08-06,USR_0385,Analytics Dashboard,Adopt,0
1893,2025-02-21,USR_0045,Analytics Dashboard,Adopt,0
1894,2024-04-17,USR_0265,Analytics Dashboard,Adopt,0
1895,2024-04-02,USR_0358,Analytics Dashboard,Adopt,0
1896,2025-12-12,USR_0400,Roadmap Planner,Adopt,1
1897,2024-09-27,USR_0387,Meeting Optimizer,Adopt,0
1898,2024-12-25,USR_0190,Stakeholder Tool,Adopt,1
1899,2025-09-26,USR_0052,Stakeholder Tool,Adopt,0
1900,2025-12-07,USR_0313,Stakeholder Tool,Churn,0
1901,2024-05-06,USR_0015,Roadmap Planner,Adopt,1
1902,2025-04-13,USR_0413,Roadmap Planner,Adopt,1
1903,2025-09-17,USR_0341,Stakeholder Tool,Adopt,0
1904,2024-01-30,USR_0134,Meeting Optimizer,Churn,0
1905,2025-07-26,USR_0427,Stakeholder Tool,Churn,1
1906,2024-02-11,USR_0151,Stakeholder Tool,Adopt,0
1907,2024-02-15,USR_0440,Analytics Dashboard,Churn,1
1908,2025-10-30,USR_0145,Stakeholder Tool,Adopt,1
1909,2024-02-16,USR_0131,Roadmap Planner,Adopt,0
1910,2024-08-05,USR_0336,Meeting Optimizer,Churn,0
1911,2024-10-25,USR_0394,Analytics Dashboard,Churn,1
1912,2024-05-26,USR_0182,Meeting Optimizer,Adopt,0
1913,2024-10-08,USR_0373,Roadmap Planner,Adopt,0
1914,2025-09-20,USR_0318,Stakeholder Tool,Churn,0
1915,2024-11-10,USR_0254,Stakeholder Tool,Churn,1
1916,2024-01-31,USR_0198,Analytics Dashboard,Adopt,0
1917,2025-03-22,USR_0234,Analytics Dashboard,Adopt,0
1918,2025-06-04,USR_0309,Stakeholder Tool,Adopt,0
1919,2024-12-05,USR_0141,Analytics Dashboard,Churn,0
1920,2025-05-30,USR_0294,Roadmap Planner,Churn,0
1921,2024-04-28,USR_0103,Meeting Optimizer,Adopt,0
1922,2024-08-09,USR_0487,Stakeholder Tool,Adopt,0
1923,2024-07-21,USR_0282,Meeting Optimizer,Churn,0
1924,2025-08-31,USR_0492,Roadmap Planner,Adopt,0
1925,2025-05-04,USR_0087,Analytics Dashboard,Adopt,0
1926,2024-08-29,USR_0496,Analytics Dashboard,Adopt,1
1927,2025-04-02,USR_0205,Meeting Optimizer,Adopt,1
1928,2024-11-22,USR_0112,Meeting Optimizer,Adopt,0
1929,2025-02-27,USR_0047,Roadmap Planner,Adopt,1
1930,2025-05-27,USR_0161,Roadmap Planner,Adopt,0
1931,2024-11-07,USR_0121,Meeting Optimizer,Adopt,0
1932,2024-07-25,USR_0498,Analytics Dashboard,Adopt,0
1933,2025-07-21,USR_0415,Meeting Optimizer,Churn,0
1934,2025-06-30,USR_0024,Roadmap Planner,Adopt,0
1935,2025-06-13,USR_0120,Meeting Optimizer,Adopt,0
1936,2025-11-23,USR_0090,Roadmap Planner,Adopt,0
1937,2024-08-22,USR_0314,Meeting Optimizer,Churn,0
1938,2024-07-11,USR_0205,Meeting Optimizer,Churn,0
1939,2025-05-18,USR_0429,Stakeholder Tool,Churn,0
1940,2025-02-14,USR_0471,Roadmap Planner,Adopt,0
1941,2024-02-17,USR_0317,Meeting Optimizer,Churn,1
1942,2025-01-03,USR_0105,Analytics Dashboard,Adopt,0
1943,2025-09-29,USR_0162,Meeting Optimizer,Adopt,0
1944,2025-10-12,USR_0171,Stakeholder Tool,Churn,0
1945,2024-03-16,USR_0343,Roadmap Planner,Adopt,1
1946,2024-08-17,USR_0135,Analytics Dashboard,Adopt,0
1947,2025-02-25,USR_0489,Analytics Dashboard,Adopt,1
1948,2025-08-06,USR_0180,Stakeholder Tool,Adopt,0
1949,2024-11-11,USR_0442,Analytics Dashboard,Churn,0
1950,2024-08-17,USR_0164,Analytics Dashboard,Churn,0
1951,2024-03-19,USR_0202,Roadmap Planner,Adopt,0
1952,2025-04-26,USR_0031,Roadmap Planner,Adopt,0
1953,2025-06-08,USR_0431,Stakeholder Tool,Adopt,0
1954,2024-04-12,USR_0092,Roadmap Planner,Churn,1
1955,2024-04-12,USR_0280,Stakeholder Tool,Adopt,0
1956,2025-11-14,USR_0493,Roadmap Planner,Adopt,0
1957,2025-09-18,USR_0429,Stakeholder Tool,Adopt,0
1958,2025-08-30,USR_0404,Analytics Dashboard,Adopt,1
1959,2025-09-19,USR_0109,Meeting Optimizer,Adopt,0
1960,2025-05-13,USR_0160,Meeting Optimizer,Churn,1
1961,2025-02-26,USR_0486,Meeting Optimizer,Adopt,0
1962,2024-09-28,USR_0420,Meeting Optimizer,Adopt,0
1963,2024-03-03,USR_0246,Meeting Optimizer,Adopt,0
1964,2025-07-16,USR_0135,Stakeholder Tool,Adopt,0
1965,2025-04-14,USR_0456,Stakeholder Tool,Churn,1
1966,2024-07-20,USR_0409,Meeting Optimizer,Adopt,0
1967,2024-08-27,USR_0171,Stakeholder Tool,Adopt,0
1968,2024-10-30,USR_0492,Analytics Dashboard,Adopt,0
1969,2025-04-28,USR_0408,Roadmap Planner,Churn,0
1970,2025-07-03,USR_0085,Analytics Dashboard,Adopt,1
1971,2024-09-14,USR_0487,Roadmap Planner,Churn,1
1972,2025-12-18,USR_0044,Meeting Optimizer,Adopt,0
1973,2024-06-02,USR_0240,Analytics Dashboard,Churn,0
1974,2024-04-23,USR_0030,Roadmap Planner,Churn,1
1975,2025-12-27,USR_0243,Roadmap Planner,Churn,1
1976,2024-02-19,USR_0028,Analytics Dashboard,Adopt,1
1977,2024-05-19,USR_0166,Meeting Optimizer,Adopt,0
1978,2025-03-12,USR_0064,Roadmap Planner,Adopt,0
1979,2025-01-04,USR_0377,Stakeholder Tool,Adopt,1
1980,2024-01-04,USR_0322,Roadmap Planner,Churn,0
1981,2024-08-08,USR_0063,Roadmap Planner,Churn,1
1982,2024-04-27,USR_0242,Analytics Dashboard,Churn,0
1983,2024-09-20,USR_0189,Roadmap Planner,Adopt,0
1984,2024-09-02,USR_0293,Meeting Optimizer,Adopt,0
1985,2024-11-01,USR_0080,Meeting Optimizer,Churn,1
1986,2025-05-18,USR_0487,Meeting Optimizer,Churn,0
1987,2024-05-18,USR_0397,Meeting Optimizer,Adopt,0
1988,2024-06-03,USR_0013,Meeting Optimizer,Churn,0
1989,2025-06-17,USR_0372,Roadmap Planner,Churn,0
1990,2024-07-23,USR_0239,Roadmap Planner,Churn,0
1991,2024-04-03,USR_0423,Stakeholder Tool,Churn,0
1992,2025-10-05,USR_0089,Meeting Optimizer,Adopt,0
1993,2024-07-27,USR_0396,Roadmap Planner,Churn,0
1994,2024-07-26,USR_0487,Roadmap Planner,Adopt,0
1995,2025-01-26,USR_0373,Stakeholder Tool,Adopt,0
1996,2024-01-18,USR_0130,Roadmap Planner,Adopt,1
1997,2024-01-17,USR_0349,Roadmap Planner,Adopt,1
1998,2025-05-03,USR_0043,Roadmap Planner,Adopt,0
1999,2024-08-22,USR_0092,Meeting Optimizer,Adopt,0
2000,2024-01-16,USR_0232,Roadmap Planner,Churn,1
2001,2025-06-22,USR_0075,Stakeholder Tool,Adopt,1
2002,2025-08-05,USR_0167,Analytics Dashboard,Adopt,1
2003,2025-12-08,USR_0060,Roadmap Planner,Adopt,1
2004,2024-10-31,USR_0044,Analytics Dashboard,Adopt,0
2005,2024-08-25,USR_0257,Stakeholder Tool,Adopt,0
2006,2025-10-13,USR_0311,Stakeholder Tool,Churn,1
2007,2025-11-06,USR_0063,Analytics Dashboard,Adopt,1
2008,2025-02-18,USR_0432,Roadmap Planner,Adopt,0
2009,2024-08-16,USR_0198,Stakeholder Tool,Adopt,0
2010,2025-04-18,USR_0056,Roadmap Planner,Churn,1
2011,2025-06-01,USR_0190,Stakeholder Tool,Adopt,0
2012,2025-11-01,USR_0262,Analytics Dashboard,Adopt,0
2013,2024-10-04,USR_0478,Meeting Optimizer,Adopt,0
2014,2024-12-22,USR_0305,Roadmap Planner,Adopt,0
2015,2025-09-10,USR_0475,Roadmap Planner,Churn,1
2016,2025-09-05,USR_0461,Stakeholder Tool,Churn,1
2017,2025-02-14,USR_0015,Meeting Optimizer,Churn,0
2018,2025-10-13,USR_0101,Stakeholder Tool,Adopt,1
2019,2025-01-22,USR_0149,Stakeholder Tool,Adopt,1
2020,2025-09-24,USR_0106,Stakeholder Tool,Adopt,0
2021,2025-03-28,USR_0023,Stakeholder Tool,Adopt,1
2022,2024-10-29,USR_0452,Stakeholder Tool,Adopt,1
2023,2024-01-09,USR_0281,Meeting Optimizer,Adopt,0
2024,2024-12-04,USR_0361,Analytics Dashboard,Adopt,0
2025,2024-03-31,USR_0462,Roadmap Planner,Churn,0
2026,2024-08-12,USR_0478,Stakeholder Tool,Churn,1
2027,2025-02-12,USR_0230,Roadmap Planner,Churn,0
2028,2025-06-03,USR_0349,Meeting Optimizer,Adopt,0
2029,2025-08-22,USR_0144,Stakeholder Tool,Churn,0
2030,2024-06-10,USR_0331,Roadmap Planner,Adopt,0
2031,2025-09-11,USR_0267,Roadmap Planner,Churn,0
2032,2025-06-09,USR_0285,Roadmap Planner,Adopt,0
2033,2024-07-28,USR_0330,Stakeholder Tool,Adopt,0
2034,2024-08-05,USR_0052,Meeting Optimizer,Adopt,0
2035,2024-12-19,USR_0203,Analytics Dashboard,Churn,1
2036,2025-12-17,USR_0002,Meeting Optimizer,Churn,0
2037,2025-11-05,USR_0244,Roadmap Planner,Churn,0
2038,2025-03-12,USR_0227,Stakeholder Tool,Adopt,0
2039,2024-09-30,USR_0384,Analytics Dashboard,Adopt,0
2040,2025-12-01,USR_0144,Meeting Optimizer,Adopt,0
2041,2024-06-14,USR_0143,Analytics Dashboard,Churn,1
2042,2024-02-14,USR_0052,Meeting Optimizer,Adopt,1
2043,2024-09-18,USR_0080,Stakeholder Tool,Churn,0
2044,2024-07-14,USR_0461,Stakeholder Tool,Adopt,0
2045,2025-05-31,USR_0024,Stakeholder Tool,Adopt,1
2046,2025-02-07,USR_0229,Meeting Optimizer,Adopt,0
2047,2024-09-09,USR_0184,Meeting Optimizer,Churn,1
2048,2025-05-15,USR_0269,Roadmap Planner,Churn,0
2049,2024-10-06,USR_0417,Roadmap Planner,Churn,0
2050,2025-10-13,USR_0016,Meeting Optimizer,Churn,1
2051,2025-01-15,USR_0447,Stakeholder Tool,Adopt,0
2052,2024-07-01,USR_0397,Analytics Dashboard,Adopt,1
2053,2024-06-30,USR_0095,Stakeholder Tool,Churn,1
2054,2024-02-06,USR_0404,Meeting Optimizer,Adopt,0
2055,2024-02-23,USR_0234,Roadmap Planner,Adopt,0
2056,2024-01-07,USR_0353,Analytics Dashboard,Adopt,0
2057,2024-12-28,USR_0433,Meeting Optimizer,Adopt,1
2058,2024-08-31,USR_0309,Stakeholder Tool,Adopt,0
2059,2024-10-30,USR_0468,Roadmap Planner,Churn,0
2060,2025-06-13,USR_0157,Analytics Dashboard,Adopt,0
2061,2025-02-22,USR_0149,Meeting Optimizer,Churn,1
2062,2025-03-16,USR_0022,Roadmap Planner,Adopt,0
2063,2024-05-30,USR_0055,Meeting Optimizer,Churn,0
2064,2024-07-01,USR_0373,Analytics Dashboard,Adopt,0
2065,2025-07-30,USR_0479,Meeting Optimizer,Adopt,0
2066,2025-05-20,USR_0174,Meeting Optimizer,Adopt,0
2067,2025-02-16,USR_0275,Analytics Dashboard,Adopt,0
2068,2024-11-05,USR_0396,Stakeholder Tool,Churn,0
2069,2025-07-29,USR_0044,Analytics Dashboard,Churn,0
2070,2025-10-01,USR_0230,Meeting Optimizer,Churn,1
2071,2024-08-14,USR_0246,Stakeholder Tool,Churn,0
2072,2025-08-27,USR_0404,Meeting Optimizer,Adopt,0
2073,2025-01-21,USR_0177,Analytics Dashboard,Churn,0
2074,2024-07-02,USR_0437,Meeting Optimizer,Adopt,0
2075,2025-05-10,USR_0278,Meeting Optimizer,Adopt,0
2076,2024-09-30,USR_0194,Meeting Optimizer,Churn,1
2077,2024-09-20,USR_0328,Roadmap Planner,Adopt,0
2078,2025-07-05,USR_0293,Stakeholder Tool,Churn,0
2079,2025-09-05,USR_0012,Stakeholder Tool,Adopt,1
2080,2025-01-08,USR_0095,Roadmap Planner,Adopt,0
2081,2025-02-14,USR_0433,Meeting Optimizer,Adopt,1
2082,2024-06-29,USR_0263,Stakeholder Tool,Adopt,1
2083,2024-06-17,USR_0259,Roadmap Planner,Churn,0
2084,2025-10-11,USR_0121,Meeting Optimizer,Adopt,1
2085,2024-11-12,USR_0225,Analytics Dashboard,Churn,0
2086,2025-05-04,USR_0420,Analytics Dashboard,Adopt,0
2087,2024-10-18,USR_0211,Analytics Dashboard,Adopt,0
2088,2025-12-15,USR_0474,Meeting Optimizer,Churn,1
2089,2024-04-20,USR_0020,Analytics Dashboard,Churn,1
2090,2024-03-02,USR_0007,Stakeholder Tool,Churn,0
2091,2024-09-19,USR_0095,Meeting Optimizer,Churn,0
2092,2024-10-27,USR_0449,Roadmap Planner,Adopt,0
2093,2025-08-11,USR_0210,Analytics Dashboard,Adopt,1
2094,2024-06-15,USR_0475,Roadmap Planner,Adopt,0
2095,2024-11-09,USR_0481,Meeting Optimizer,Adopt,1
2096,2025-12-21,USR_0297,Stakeholder Tool,Adopt,1
2097,2024-06-04,USR_0277,Meeting Optimizer,Churn,1
2098,2024-01-21,USR_0133,Stakeholder Tool,Adopt,0
2099,2024-12-25,USR_0078,Meeting Optimizer,Adopt,0
2100,2024-07-14,USR_0393,Stakeholder Tool,Adopt,0
2101,2024-11-18,USR_0460,Stakeholder Tool,Churn,1
2102,2025-01-18,USR_0407,Meeting Optimizer,Adopt,1
2103,2025-08-21,USR_0349,Analytics Dashboard,Churn,0
2104,2025-01-09,USR_0477,Roadmap Planner,Adopt,0
2105,2025-10-22,USR_0486,Roadmap Planner,Churn,0
2106,2025-12-03,USR_0201,Meeting Optimizer,Churn,0
2107,2024-09-07,USR_0069,Meeting Optimizer,Churn,0
2108,2024-03-28,USR_0469,Meeting Optimizer,Churn,0
2109,2024-05-11,USR_0229,Meeting Optimizer,Churn,0
2110,2025-04-15,USR_0480,Roadmap Planner,Adopt,0
2111,2024-10-10,USR_0164,Meeting Optimizer,Churn,0
2112,2024-10-02,USR_0296,Meeting Optimizer,Adopt,1
2113,2024-10-16,USR_0467,Meeting Optimizer,Churn,0
2114,2024-10-11,USR_0318,Roadmap Planner,Churn,0
2115,2025-06-30,USR_0102,Analytics Dashboard,Churn,1
